Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region
10281,140,25000,200000,16263.77,2009-03-10,2007-11-26,WEST
10281,140,25000,200000,16263.77,2009-03-10,2007-12-26,WEST
10281,140,25000,200000,16263.77,2009-03-10,2008-01-25,WEST
10281,140,25000,200000,16263.77,2009-03-10,2008-02-24,WEST
10281,140,25000,200000,16263.77,2009-03-10,2008-03-25,WEST
10282,140,5000,600000,2334.87,2007-04-03,2006-03-31,WEST
10283,141,25000,1000000,6560.8,2009-09-19,2008-12-29,WEST
10283,141,25000,1000000,6560.8,2009-09-19,2009-01-28,WEST
10284,141,25000,500000,16325.44,2009-03-20,2008-08-27,WEST
10285,142,12500,1000000,8939.03,2008-06-22,2007-09-15,EAST
10286,142,7500,400000,2004.59,2021-06-17,2020-05-13,EAST
10286,142,7500,400000,2004.59,2021-06-17,2020-06-12,EAST
10286,142,7500,400000,2004.59,2021-06-17,2020-07-12,EAST
10286,142,7500,400000,2004.59,2021-06-17,2020-08-11,EAST
10287,142,12500,500000,5895.78,2017-11-26,2016-07-01,EAST
10288,143,5000,1000000,3838.48,2019-03-22,2018-06-19,EAST
10288,143,5000,1000000,3838.48,2019-03-22,2018-07-19,EAST
10288,143,5000,1000000,3838.48,2019-03-22,2018-08-18,EAST
10289,143,20000,500000,4566.13,2009-06-22,2009-03-07,EAST
10289,143,20000,500000,4566.13,2009-06-22,2009-04-06,EAST
10290,144,20000,800000,6170.98,2021-05-03,2020-03-04,NORTH
10290,144,20000,800000,6170.98,2021-05-03,2020-04-03,NORTH
10290,144,20000,800000,6170.98,2021-05-03,2020-05-03,NORTH
10290,144,20000,800000,6170.98,2021-05-03,2020-06-02,NORTH
10291,144,20000,600000,8069.84,2017-02-08,2016-10-29,NORTH
10291,144,20000,600000,8069.84,2017-02-08,2016-11-28,NORTH
10292,145,7500,300000,6240.24,2016-11-01,2015-09-18,SOUTH
10292,145,7500,300000,6240.24,2016-11-01,2015-10-18,SOUTH
10293,145,10000,600000,5856.96,2016-12-18,2016-09-25,SOUTH
10294,146,12500,500000,6565.74,2007-09-17,2007-06-01,SOUTH
10294,146,12500,500000,6565.74,2007-09-17,2007-07-01,SOUTH
10294,146,12500,500000,6565.74,2007-09-17,2007-07-31,SOUTH
10295,147,10000,600000,7380.53,2010-12-17,2010-09-07,NORTH
10295,147,10000,600000,7380.53,2010-12-17,2010-10-07,NORTH
10295,147,10000,600000,7380.53,2010-12-17,2010-11-06,NORTH
10296,147,20000,500000,15006.48,2007-12-21,2007-07-23,NORTH
10296,147,20000,500000,15006.48,2007-12-21,2007-08-22,NORTH
10296,147,20000,500000,15006.48,2007-12-21,2007-09-21,NORTH
10296,147,20000,500000,15006.48,2007-12-21,2007-10-21,NORTH
10297,147,12500,800000,5247.03,2006-08-06,2006-01-06,NORTH
10297,147,12500,800000,5247.03,2006-08-06,2006-02-05,NORTH
10297,147,12500,800000,5247.03,2006-08-06,2006-03-07,NORTH
10297,147,12500,800000,5247.03,2006-08-06,2006-04-06,NORTH
10298,148,15000,1000000,6584.01,2020-07-26,2020-01-13,EAST
10298,148,15000,1000000,6584.01,2020-07-26,2020-02-12,EAST
10298,148,15000,1000000,6584.01,2020-07-26,2020-03-13,EAST
10298,148,15000,1000000,6584.01,2020-07-26,2020-04-12,EAST
10298,148,15000,1000000,6584.01,2020-07-26,2020-05-12,EAST
10299,148,5000,800000,1907.61,2010-09-30,2009-09-26,EAST
10299,148,5000,800000,1907.61,2010-09-30,2009-10-26,EAST
10299,148,5000,800000,1907.61,2010-09-30,2009-11-25,EAST
10300,148,5000,200000,1408.37,2015-06-13,2014-09-24,EAST
10300,148,5000,200000,1408.37,2015-06-13,2014-10-24,EAST
10300,148,5000,200000,1408.37,2015-06-13,2014-11-23,EAST
10300,148,5000,200000,1408.37,2015-06-13,2014-12-23,EAST
10301,149,12500,1000000,10950.78,2016-05-28,2015-04-28,EAST
10301,149,12500,1000000,10950.78,2016-05-28,2015-05-28,EAST
10302,150,25000,600000,17086.59,2012-06-17,2011-10-17,WEST
10302,150,25000,600000,17086.59,2012-06-17,2011-11-16,WEST
10303,150,7500,300000,2501.71,2011-12-22,2011-10-16,WEST
10303,150,7500,300000,2501.71,2011-12-22,2011-11-15,WEST
10304,150,25000,200000,13419.55,2021-01-25,2020-08-11,WEST
10304,150,25000,200000,13419.55,2021-01-25,2020-09-10,WEST
10304,150,25000,200000,13419.55,2021-01-25,2020-10-10,WEST
10304,150,25000,200000,13419.55,2021-01-25,2020-11-09,WEST
10305,151,25000,1000000,8341.0,2015-09-10,2014-10-10,WEST
10305,151,25000,1000000,8341.0,2015-09-10,2014-11-09,WEST
10305,151,25000,1000000,8341.0,2015-09-10,2014-12-09,WEST
10306,152,12500,200000,3953.42,2008-08-25,2008-04-28,NORTH
10306,152,12500,200000,3953.42,2008-08-25,2008-05-28,NORTH
10307,152,12500,500000,10023.22,2020-12-13,2020-10-04,NORTH
10307,152,12500,500000,10023.22,2020-12-13,2020-11-03,NORTH
10308,153,15000,1000000,7113.2,2010-11-06,2009-07-08,EAST
10308,153,15000,1000000,7113.2,2010-11-06,2009-08-07,EAST
10308,153,15000,1000000,7113.2,2010-11-06,2009-09-06,EAST
10308,153,15000,1000000,7113.2,2010-11-06,2009-10-06,EAST
10309,153,20000,1000000,10045.03,2006-05-05,2005-03-06,EAST
10309,153,20000,1000000,10045.03,2006-05-05,2005-04-05,EAST
10309,153,20000,1000000,10045.03,2006-05-05,2005-05-05,EAST
10309,153,20000,1000000,10045.03,2006-05-05,2005-06-04,EAST
10310,153,15000,600000,8820.2,2017-04-22,2016-02-13,EAST
10310,153,15000,600000,8820.2,2017-04-22,2016-03-14,EAST
10310,153,15000,600000,8820.2,2017-04-22,2016-04-13,EAST
10311,154,12500,600000,8840.37,2016-12-04,2015-12-08,SOUTH
10311,154,12500,600000,8840.37,2016-12-04,2016-01-07,SOUTH
10311,154,12500,600000,8840.37,2016-12-04,2016-02-06,SOUTH
10311,154,12500,600000,8840.37,2016-12-04,2016-03-07,SOUTH
10312,154,5000,600000,2477.02,2010-05-23,2010-03-15,SOUTH
10313,155,20000,500000,10626.73,2007-11-02,2006-06-05,WEST
10313,155,20000,500000,10626.73,2007-11-02,2006-07-05,WEST
10313,155,20000,500000,10626.73,2007-11-02,2006-08-04,WEST
10314,155,10000,500000,5053.61,2020-02-10,2018-12-20,WEST
10315,156,10000,500000,5553.45,2009-10-19,2009-04-24,SOUTH
10315,156,10000,500000,5553.45,2009-10-19,2009-05-24,SOUTH
10315,156,10000,500000,5553.45,2009-10-19,2009-06-23,SOUTH
10315,156,10000,500000,5553.45,2009-10-19,2009-07-23,SOUTH
10316,157,20000,500000,16364.43,2018-11-08,2018-07-04,EAST
10316,157,20000,500000,16364.43,2018-11-08,2018-08-03,EAST
10316,157,20000,500000,16364.43,2018-11-08,2018-09-02,EAST
10316,157,20000,500000,16364.43,2018-11-08,2018-10-02,EAST
10317,157,20000,800000,15143.62,2015-01-07,2014-05-08,EAST
10317,157,20000,800000,15143.62,2015-01-07,2014-06-07,EAST
10318,157,10000,800000,2603.34,2020-02-29,2018-12-13,EAST
10319,158,7500,600000,2029.74,2009-09-27,2008-11-20,SOUTH
10320,158,7500,300000,1747.01,2017-01-07,2016-01-28,SOUTH
10320,158,7500,300000,1747.01,2017-01-07,2016-02-27,SOUTH
10320,158,7500,300000,1747.01,2017-01-07,2016-03-28,SOUTH
10320,158,7500,300000,1747.01,2017-01-07,2016-04-27,SOUTH
10321,159,20000,300000,15591.28,2011-04-05,2010-11-07,NORTH
10321,159,20000,300000,15591.28,2011-04-05,2010-12-07,NORTH
10321,159,20000,300000,15591.28,2011-04-05,2011-01-06,NORTH
10321,159,20000,300000,15591.28,2011-04-05,2011-02-05,NORTH
10321,159,20000,300000,15591.28,2011-04-05,2011-03-07,NORTH
10322,160,12500,200000,4483.54,2007-06-17,2006-06-06,WEST
10322,160,12500,200000,4483.54,2007-06-17,2006-07-06,WEST
10322,160,12500,200000,4483.54,2007-06-17,2006-08-05,WEST
10323,160,10000,400000,4486.69,2011-04-16,2010-01-10,WEST
10323,160,10000,400000,4486.69,2011-04-16,2010-02-09,WEST
10324,160,7500,1000000,6086.9,2018-08-17,2017-06-30,WEST
10324,160,7500,1000000,6086.9,2018-08-17,2017-07-30,WEST
10324,160,7500,1000000,6086.9,2018-08-17,2017-08-29,WEST
10324,160,7500,1000000,6086.9,2018-08-17,2017-09-28,WEST
10325,161,12500,1000000,10923.16,2021-08-25,2020-11-04,SOUTH
10326,161,15000,1000000,12947.53,2008-09-28,2007-05-18,SOUTH
10326,161,15000,1000000,12947.53,2008-09-28,2007-06-17,SOUTH
10326,161,15000,1000000,12947.53,2008-09-28,2007-07-17,SOUTH
10327,161,5000,300000,1413.21,2006-12-27,2005-12-10,SOUTH
10327,161,5000,300000,1413.21,2006-12-27,2006-01-09,SOUTH
10328,162,10000,800000,7333.75,2009-04-22,2008-07-10,NORTH
10328,162,10000,800000,7333.75,2009-04-22,2008-08-09,NORTH
10328,162,10000,800000,7333.75,2009-04-22,2008-09-08,NORTH
10329,163,10000,400000,2964.41,2009-10-09,2008-06-17,EAST
10329,163,10000,400000,2964.41,2009-10-09,2008-07-17,EAST
10329,163,10000,400000,2964.41,2009-10-09,2008-08-16,EAST
10330,163,25000,1000000,9293.03,2015-01-09,2014-11-07,EAST
10330,163,25000,1000000,9293.03,2015-01-09,2014-12-07,EAST
10331,164,7500,200000,3455.29,2011-12-21,2011-06-08,SOUTH
10331,164,7500,200000,3455.29,2011-12-21,2011-07-08,SOUTH
10331,164,7500,200000,3455.29,2011-12-21,2011-08-07,SOUTH
10331,164,7500,200000,3455.29,2011-12-21,2011-09-06,SOUTH
10332,164,20000,300000,14544.89,2013-06-19,2013-02-02,SOUTH
10333,165,25000,500000,21065.35,2010-11-11,2010-02-13,WEST
10333,165,25000,500000,21065.35,2010-11-11,2010-03-15,WEST
10333,165,25000,500000,21065.35,2010-11-11,2010-04-14,WEST
10333,165,25000,500000,21065.35,2010-11-11,2010-05-14,WEST
10334,165,10000,200000,3019.09,2017-05-12,2016-07-30,WEST
10334,165,10000,200000,3019.09,2017-05-12,2016-08-29,WEST
10334,165,10000,200000,3019.09,2017-05-12,2016-09-28,WEST
10334,165,10000,200000,3019.09,2017-05-12,2016-10-28,WEST
10334,165,10000,200000,3019.09,2017-05-12,2016-11-27,WEST
10335,165,5000,400000,2405.78,2017-03-18,2016-08-09,WEST
10336,166,25000,200000,21144.08,2007-06-21,2006-05-19,WEST
10336,166,25000,200000,21144.08,2007-06-21,2006-06-18,WEST
10336,166,25000,200000,21144.08,2007-06-21,2006-07-18,WEST
10336,166,25000,200000,21144.08,2007-06-21,2006-08-17,WEST
10336,166,25000,200000,21144.08,2007-06-21,2006-09-16,WEST
10337,167,20000,1000000,16261.39,2007-05-22,2006-04-19,NORTH
10337,167,20000,1000000,16261.39,2007-05-22,2006-05-19,NORTH
10337,167,20000,1000000,16261.39,2007-05-22,2006-06-18,NORTH
10337,167,20000,1000000,16261.39,2007-05-22,2006-07-18,NORTH
10338,168,20000,600000,8260.52,2015-05-29,2014-01-07,NORTH
10338,168,20000,600000,8260.52,2015-05-29,2014-02-06,NORTH
10338,168,20000,600000,8260.52,2015-05-29,2014-03-08,NORTH
10339,168,25000,400000,14236.36,2014-02-22,2012-09-20,NORTH
10339,168,25000,400000,14236.36,2014-02-22,2012-10-20,NORTH
10339,168,25000,400000,14236.36,2014-02-22,2012-11-19,NORTH
10340,169,7500,600000,5638.79,2016-01-18,2015-01-04,SOUTH
10340,169,7500,600000,5638.79,2016-01-18,2015-02-03,SOUTH
10341,170,25000,1000000,12078.85,2021-09-19,2020-08-23,SOUTH
10341,170,25000,1000000,12078.85,2021-09-19,2020-09-22,SOUTH
10341,170,25000,1000000,12078.85,2021-09-19,2020-10-22,SOUTH
10341,170,25000,1000000,12078.85,2021-09-19,2020-11-21,SOUTH
10342,170,5000,600000,2364.98,2012-05-25,2011-10-07,SOUTH
10342,170,5000,600000,2364.98,2012-05-25,2011-11-06,SOUTH
10343,170,10000,300000,5581.7,2016-12-19,2016-09-03,SOUTH
10343,170,10000,300000,5581.7,2016-12-19,2016-10-03,SOUTH
10343,170,10000,300000,5581.7,2016-12-19,2016-11-02,SOUTH
10344,171,7500,200000,6174.18,2012-11-05,2012-08-23,WEST
10344,171,7500,200000,6174.18,2012-11-05,2012-09-22,WEST
10344,171,7500,200000,6174.18,2012-11-05,2012-10-22,WEST
10344,171,7500,200000,6174.18,2012-11-05,2012-11-21,WEST
10345,171,7500,1000000,3095.7,2019-07-16,2018-04-16,WEST
10345,171,7500,1000000,3095.7,2019-07-16,2018-05-16,WEST
10345,171,7500,1000000,3095.7,2019-07-16,2018-06-15,WEST
10345,171,7500,1000000,3095.7,2019-07-16,2018-07-15,WEST
10346,172,5000,1000000,1909.15,2008-02-29,2007-06-24,SOUTH
10346,172,5000,1000000,1909.15,2008-02-29,2007-07-24,SOUTH
10346,172,5000,1000000,1909.15,2008-02-29,2007-08-23,SOUTH
10347,172,5000,1000000,4294.7,2014-01-10,2012-12-13,SOUTH
10347,172,5000,1000000,4294.7,2014-01-10,2013-01-12,SOUTH
10348,173,5000,500000,4440.33,2018-06-24,2017-11-03,SOUTH
10348,173,5000,500000,4440.33,2018-06-24,2017-12-03,SOUTH
10348,173,5000,500000,4440.33,2018-06-24,2018-01-02,SOUTH
10348,173,5000,500000,4440.33,2018-06-24,2018-02-01,SOUTH
10349,173,20000,800000,15822.94,2018-08-07,2017-09-08,SOUTH
10349,173,20000,800000,15822.94,2018-08-07,2017-10-08,SOUTH
10350,174,20000,1000000,14007.96,2013-01-07,2011-09-18,EAST
10350,174,20000,1000000,14007.96,2013-01-07,2011-10-18,EAST
10350,174,20000,1000000,14007.96,2013-01-07,2011-11-17,EAST
10350,174,20000,1000000,14007.96,2013-01-07,2011-12-17,EAST
10351,175,20000,300000,8589.86,2013-10-12,2013-06-21,WEST
10351,175,20000,300000,8589.86,2013-10-12,2013-07-21,WEST
10352,175,12500,200000,8726.85,2009-09-09,2009-04-27,WEST
10353,175,5000,500000,1455.22,2008-03-31,2006-11-03,WEST
10353,175,5000,500000,1455.22,2008-03-31,2006-12-03,WEST
10354,176,20000,600000,12235.35,2007-06-25,2006-10-02,NORTH
10354,176,20000,600000,12235.35,2007-06-25,2006-11-01,NORTH
10354,176,20000,600000,12235.35,2007-06-25,2006-12-01,NORTH
10354,176,20000,600000,12235.35,2007-06-25,2006-12-31,NORTH
10355,177,12500,800000,11219.48,2011-09-03,2010-12-01,EAST
10355,177,12500,800000,11219.48,2011-09-03,2010-12-31,EAST
10355,177,12500,800000,11219.48,2011-09-03,2011-01-30,EAST
10355,177,12500,800000,11219.48,2011-09-03,2011-03-01,EAST
10356,177,7500,600000,4045.01,2014-09-11,2014-05-09,EAST
10356,177,7500,600000,4045.01,2014-09-11,2014-06-08,EAST
10357,177,15000,1000000,4239.61,2008-10-21,2007-11-26,EAST
10357,177,15000,1000000,4239.61,2008-10-21,2007-12-26,EAST
10357,177,15000,1000000,4239.61,2008-10-21,2008-01-25,EAST
10357,177,15000,1000000,4239.61,2008-10-21,2008-02-24,EAST
10357,177,15000,1000000,4239.61,2008-10-21,2008-03-25,EAST
10358,178,20000,300000,9170.65,2016-07-25,2015-08-14,WEST
10358,178,20000,300000,9170.65,2016-07-25,2015-09-13,WEST
10358,178,20000,300000,9170.65,2016-07-25,2015-10-13,WEST
10358,178,20000,300000,9170.65,2016-07-25,2015-11-12,WEST
10358,178,20000,300000,9170.65,2016-07-25,2015-12-12,WEST
10359,179,5000,400000,2013.57,2015-02-17,2014-03-02,WEST
10359,179,5000,400000,2013.57,2015-02-17,2014-04-01,WEST
10360,180,10000,400000,4057.87,2008-03-25,2007-08-23,EAST
10361,180,25000,600000,5851.39,2008-12-16,2008-03-16,EAST
10361,180,25000,600000,5851.39,2008-12-16,2008-04-15,EAST
10361,180,25000,600000,5851.39,2008-12-16,2008-05-15,EAST
10362,180,7500,1000000,4066.17,2012-07-23,2011-05-12,EAST
10362,180,7500,1000000,4066.17,2012-07-23,2011-06-11,EAST
10362,180,7500,1000000,4066.17,2012-07-23,2011-07-11,EAST
10363,181,25000,200000,13420.59,2013-07-27,2012-10-27,WEST
10363,181,25000,200000,13420.59,2013-07-27,2012-11-26,WEST
10363,181,25000,200000,13420.59,2013-07-27,2012-12-26,WEST
10363,181,25000,200000,13420.59,2013-07-27,2013-01-25,WEST
10363,181,25000,200000,13420.59,2013-07-27,2013-02-24,WEST
10364,182,25000,500000,19603.05,2015-12-23,2015-02-23,SOUTH
10364,182,25000,500000,19603.05,2015-12-23,2015-03-25,SOUTH
10364,182,25000,500000,19603.05,2015-12-23,2015-04-24,SOUTH
10365,182,15000,800000,10997.63,2008-10-14,2007-12-24,SOUTH
10366,183,10000,200000,6373.39,2009-08-17,2008-05-05,WEST
10366,183,10000,200000,6373.39,2009-08-17,2008-06-04,WEST
10366,183,10000,200000,6373.39,2009-08-17,2008-07-04,WEST
10367,183,7500,500000,4340.22,2014-10-29,2014-03-10,WEST
10367,183,7500,500000,4340.22,2014-10-29,2014-04-09,WEST
10367,183,7500,500000,4340.22,2014-10-29,2014-05-09,WEST
10367,183,7500,500000,4340.22,2014-10-29,2014-06-08,WEST
10367,183,7500,500000,4340.22,2014-10-29,2014-07-08,WEST
10368,183,5000,1000000,3475.23,2011-08-14,2011-03-23,WEST
10368,183,5000,1000000,3475.23,2011-08-14,2011-04-22,WEST
10368,183,5000,1000000,3475.23,2011-08-14,2011-05-22,WEST
10369,184,5000,800000,1298.03,2018-07-14,2017-08-02,NORTH
10369,184,5000,800000,1298.03,2018-07-14,2017-09-01,NORTH
10369,184,5000,800000,1298.03,2018-07-14,2017-10-01,NORTH
10369,184,5000,800000,1298.03,2018-07-14,2017-10-31,NORTH
10370,184,25000,200000,14130.69,2018-02-11,2017-02-25,NORTH
10371,184,5000,800000,1629.1,2017-03-08,2016-04-10,NORTH
10372,185,25000,800000,20533.98,2010-12-15,2009-08-13,WEST
10372,185,25000,800000,20533.98,2010-12-15,2009-09-12,WEST
10372,185,25000,800000,20533.98,2010-12-15,2009-10-12,WEST
10372,185,25000,800000,20533.98,2010-12-15,2009-11-11,WEST
10372,185,25000,800000,20533.98,2010-12-15,2009-12-11,WEST
10373,186,10000,500000,2314.89,2017-12-15,2016-12-19,WEST
10374,186,7500,500000,6013.15,2012-10-27,2012-08-16,WEST
10374,186,7500,500000,6013.15,2012-10-27,2012-09-15,WEST
10375,187,5000,200000,1588.55,2011-09-10,2010-10-08,WEST
10375,187,5000,200000,1588.55,2011-09-10,2010-11-07,WEST
10375,187,5000,200000,1588.55,2011-09-10,2010-12-07,WEST
10376,187,25000,200000,10368.9,2009-06-23,2009-02-05,WEST
10376,187,25000,200000,10368.9,2009-06-23,2009-03-07,WEST
10376,187,25000,200000,10368.9,2009-06-23,2009-04-06,WEST
10377,188,10000,300000,6993.1,2006-07-10,2006-04-28,SOUTH
10377,188,10000,300000,6993.1,2006-07-10,2006-05-28,SOUTH
10378,188,10000,300000,8251.08,2014-06-28,2013-09-30,SOUTH
10378,188,10000,300000,8251.08,2014-06-28,2013-10-30,SOUTH
10378,188,10000,300000,8251.08,2014-06-28,2013-11-29,SOUTH
10378,188,10000,300000,8251.08,2014-06-28,2013-12-29,SOUTH
10378,188,10000,300000,8251.08,2014-06-28,2014-01-28,SOUTH
10379,189,7500,300000,4634.27,2008-12-06,2007-09-18,EAST
10379,189,7500,300000,4634.27,2008-12-06,2007-10-18,EAST
10379,189,7500,300000,4634.27,2008-12-06,2007-11-17,EAST
10379,189,7500,300000,4634.27,2008-12-06,2007-12-17,EAST
10379,189,7500,300000,4634.27,2008-12-06,2008-01-16,EAST
10380,189,25000,600000,21613.75,2016-10-05,2016-01-22,EAST
10380,189,25000,600000,21613.75,2016-10-05,2016-02-21,EAST
10380,189,25000,600000,21613.75,2016-10-05,2016-03-22,EAST
10380,189,25000,600000,21613.75,2016-10-05,2016-04-21,EAST
10380,189,25000,600000,21613.75,2016-10-05,2016-05-21,EAST
10381,190,15000,500000,8083.8,2012-05-24,2012-02-21,SOUTH
10381,190,15000,500000,8083.8,2012-05-24,2012-03-22,SOUTH
10381,190,15000,500000,8083.8,2012-05-24,2012-04-21,SOUTH
10381,190,15000,500000,8083.8,2012-05-24,2012-05-21,SOUTH
10381,190,15000,500000,8083.8,2012-05-24,2012-06-20,SOUTH
10382,190,5000,400000,4372.16,2020-02-24,2019-03-18,SOUTH
10382,190,5000,400000,4372.16,2020-02-24,2019-04-17,SOUTH
10383,191,20000,1000000,8264.58,2010-11-12,2010-07-11,NORTH
10383,191,20000,1000000,8264.58,2010-11-12,2010-08-10,NORTH
10383,191,20000,1000000,8264.58,2010-11-12,2010-09-09,NORTH
10383,191,20000,1000000,8264.58,2010-11-12,2010-10-09,NORTH
10384,191,25000,800000,8560.5,2015-11-14,2015-01-02,NORTH
10384,191,25000,800000,8560.5,2015-11-14,2015-02-01,NORTH
10384,191,25000,800000,8560.5,2015-11-14,2015-03-03,NORTH
10384,191,25000,800000,8560.5,2015-11-14,2015-04-02,NORTH
10384,191,25000,800000,8560.5,2015-11-14,2015-05-02,NORTH
10385,191,7500,1000000,4322.06,2013-11-18,2013-05-17,NORTH
10386,192,5000,1000000,4363.9,2015-12-12,2015-02-18,NORTH
10386,192,5000,1000000,4363.9,2015-12-12,2015-03-20,NORTH
10387,192,7500,200000,6400.91,2011-09-26,2011-06-28,NORTH
10388,193,25000,800000,22486.73,2019-02-08,2018-05-30,EAST
10388,193,25000,800000,22486.73,2019-02-08,2018-06-29,EAST
10388,193,25000,800000,22486.73,2019-02-08,2018-07-29,EAST
10389,193,10000,200000,7174.28,2018-07-07,2018-02-15,EAST
10389,193,10000,200000,7174.28,2018-07-07,2018-03-17,EAST
10389,193,10000,200000,7174.28,2018-07-07,2018-04-16,EAST
10389,193,10000,200000,7174.28,2018-07-07,2018-05-16,EAST
10389,193,10000,200000,7174.28,2018-07-07,2018-06-15,EAST
10390,194,12500,800000,9766.86,2012-01-29,2011-09-29,WEST
10390,194,12500,800000,9766.86,2012-01-29,2011-10-29,WEST
10390,194,12500,800000,9766.86,2012-01-29,2011-11-28,WEST
10390,194,12500,800000,9766.86,2012-01-29,2011-12-28,WEST
10391,194,7500,600000,6526.44,2012-02-21,2011-04-09,WEST
10391,194,7500,600000,6526.44,2012-02-21,2011-05-09,WEST
10391,194,7500,600000,6526.44,2012-02-21,2011-06-08,WEST
10391,194,7500,600000,6526.44,2012-02-21,2011-07-08,WEST
10391,194,7500,600000,6526.44,2012-02-21,2011-08-07,WEST
10392,194,20000,400000,13908.56,2021-07-08,2020-04-19,WEST
10392,194,20000,400000,13908.56,2021-07-08,2020-05-19,WEST
10392,194,20000,400000,13908.56,2021-07-08,2020-06-18,WEST
10393,195,10000,300000,8712.95,2020-08-30,2019-11-09,WEST
10394,195,7500,800000,4696.13,2005-07-11,2005-05-11,WEST
10394,195,7500,800000,4696.13,2005-07-11,2005-06-10,WEST
10394,195,7500,800000,4696.13,2005-07-11,2005-07-10,WEST
10394,195,7500,800000,4696.13,2005-07-11,2005-08-09,WEST
10395,196,12500,600000,8594.29,2021-07-04,2020-02-02,EAST
10395,196,12500,600000,8594.29,2021-07-04,2020-03-03,EAST
10396,197,25000,800000,6356.65,2018-02-23,2017-01-26,SOUTH
10396,197,25000,800000,6356.65,2018-02-23,2017-02-25,SOUTH
10397,197,20000,200000,17608.55,2020-09-20,2020-01-24,SOUTH
10398,198,7500,1000000,5762.32,2014-04-09,2013-01-11,NORTH
10398,198,7500,1000000,5762.32,2014-04-09,2013-02-10,NORTH
10398,198,7500,1000000,5762.32,2014-04-09,2013-03-12,NORTH
10399,198,10000,300000,2065.54,2008-08-02,2007-10-20,NORTH
10399,198,10000,300000,2065.54,2008-08-02,2007-11-19,NORTH
10399,198,10000,300000,2065.54,2008-08-02,2007-12-19,NORTH
10399,198,10000,300000,2065.54,2008-08-02,2008-01-18,NORTH
10400,199,20000,400000,5259.53,2011-09-28,2011-04-23,SOUTH
10400,199,20000,400000,5259.53,2011-09-28,2011-05-23,SOUTH
10400,199,20000,400000,5259.53,2011-09-28,2011-06-22,SOUTH
10401,199,25000,800000,9099.51,2019-07-01,2019-01-09,SOUTH
10401,199,25000,800000,9099.51,2019-07-01,2019-02-08,SOUTH
10401,199,25000,800000,9099.51,2019-07-01,2019-03-10,SOUTH
10402,199,10000,500000,6928.33,2014-07-29,2013-02-21,SOUTH
10402,199,10000,500000,6928.33,2014-07-29,2013-03-23,SOUTH
10402,199,10000,500000,6928.33,2014-07-29,2013-04-22,SOUTH
10402,199,10000,500000,6928.33,2014-07-29,2013-05-22,SOUTH
10402,199,10000,500000,6928.33,2014-07-29,2013-06-21,SOUTH
10403,200,25000,800000,6941.56,2005-11-17,2005-02-28,EAST
10403,200,25000,800000,6941.56,2005-11-17,2005-03-30,EAST
10404,200,12500,300000,4195.49,2018-09-14,2017-10-07,EAST
10404,200,12500,300000,4195.49,2018-09-14,2017-11-06,EAST
10404,200,12500,300000,4195.49,2018-09-14,2017-12-06,EAST
10404,200,12500,300000,4195.49,2018-09-14,2018-01-05,EAST
10405,200,15000,600000,3686.29,2020-06-26,2020-01-29,EAST
10405,200,15000,600000,3686.29,2020-06-26,2020-02-28,EAST
10405,200,15000,600000,3686.29,2020-06-26,2020-03-29,EAST
10405,200,15000,600000,3686.29,2020-06-26,2020-04-28,EAST
10405,200,15000,600000,3686.29,2020-06-26,2020-05-28,EAST
10406,201,15000,1000000,12250.53,2008-05-04,2007-11-10,NORTH
10406,201,15000,1000000,12250.53,2008-05-04,2007-12-10,NORTH
10406,201,15000,1000000,12250.53,2008-05-04,2008-01-09,NORTH
10406,201,15000,1000000,12250.53,2008-05-04,2008-02-08,NORTH
10406,201,15000,1000000,12250.53,2008-05-04,2008-03-09,NORTH
10407,202,5000,800000,2865.3,2010-06-02,2009-04-21,NORTH
10407,202,5000,800000,2865.3,2010-06-02,2009-05-21,NORTH
10407,202,5000,800000,2865.3,2010-06-02,2009-06-20,NORTH
10407,202,5000,800000,2865.3,2010-06-02,2009-07-20,NORTH
10407,202,5000,800000,2865.3,2010-06-02,2009-08-19,NORTH
10408,202,12500,200000,8108.46,2021-01-11,2020-04-08,NORTH
10408,202,12500,200000,8108.46,2021-01-11,2020-05-08,NORTH
10408,202,12500,200000,8108.46,2021-01-11,2020-06-07,NORTH
10409,202,25000,500000,7130.06,2012-10-17,2012-03-31,NORTH
10410,203,15000,1000000,12279.93,2016-05-04,2016-02-12,NORTH
10410,203,15000,1000000,12279.93,2016-05-04,2016-03-13,NORTH
10410,203,15000,1000000,12279.93,2016-05-04,2016-04-12,NORTH
10410,203,15000,1000000,12279.93,2016-05-04,2016-05-12,NORTH
10411,203,12500,600000,5267.12,2006-11-05,2006-01-20,NORTH
10411,203,12500,600000,5267.12,2006-11-05,2006-02-19,NORTH
10411,203,12500,600000,5267.12,2006-11-05,2006-03-21,NORTH
10411,203,12500,600000,5267.12,2006-11-05,2006-04-20,NORTH
10412,203,5000,600000,1088.8,2010-08-30,2009-05-14,NORTH
10412,203,5000,600000,1088.8,2010-08-30,2009-06-13,NORTH
10412,203,5000,600000,1088.8,2010-08-30,2009-07-13,NORTH
10412,203,5000,600000,1088.8,2010-08-30,2009-08-12,NORTH
10412,203,5000,600000,1088.8,2010-08-30,2009-09-11,NORTH
10413,204,5000,300000,1575.69,2020-11-26,2020-06-19,EAST
10413,204,5000,300000,1575.69,2020-11-26,2020-07-19,EAST
