Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region
11032,513,5000,600000,3769.7,2006-03-04,2005-06-14,WEST
11032,513,5000,600000,3769.7,2006-03-04,2005-07-14,WEST
11032,513,5000,600000,3769.7,2006-03-04,2005-08-13,WEST
11032,513,5000,600000,3769.7,2006-03-04,2005-09-12,WEST
11032,513,5000,600000,3769.7,2006-03-04,2005-10-12,WEST
11033,514,5000,300000,3703.44,2012-05-26,2011-05-09,NORTH
11033,514,5000,300000,3703.44,2012-05-26,2011-06-08,NORTH
11033,514,5000,300000,3703.44,2012-05-26,2011-07-08,NORTH
11034,515,5000,1000000,2322.5,2012-05-16,2011-02-10,WEST
11034,515,5000,1000000,2322.5,2012-05-16,2011-03-12,WEST
11034,515,5000,1000000,2322.5,2012-05-16,2011-04-11,WEST
11035,516,5000,200000,3527.4,2011-12-05,2011-01-21,SOUTH
11036,516,20000,1000000,12468.21,2006-05-18,2005-06-15,SOUTH
11037,517,7500,1000000,6011.34,2019-03-17,2018-03-12,NORTH
11037,517,7500,1000000,6011.34,2019-03-17,2018-04-11,NORTH
11038,518,5000,400000,2606.17,2017-01-15,2016-06-29,NORTH
11038,518,5000,400000,2606.17,2017-01-15,2016-07-29,NORTH
11038,518,5000,400000,2606.17,2017-01-15,2016-08-28,NORTH
11039,518,15000,500000,6058.01,2011-08-14,2010-12-05,NORTH
11039,518,15000,500000,6058.01,2011-08-14,2011-01-04,NORTH
11039,518,15000,500000,6058.01,2011-08-14,2011-02-03,NORTH
11039,518,15000,500000,6058.01,2011-08-14,2011-03-05,NORTH
11039,518,15000,500000,6058.01,2011-08-14,2011-04-04,NORTH
11040,519,10000,500000,8353.66,2014-09-04,2014-02-11,NORTH
11041,520,5000,500000,2377.76,2011-09-02,2010-06-27,WEST
11041,520,5000,500000,2377.76,2011-09-02,2010-07-27,WEST
11041,520,5000,500000,2377.76,2011-09-02,2010-08-26,WEST
11041,520,5000,500000,2377.76,2011-09-02,2010-09-25,WEST
11041,520,5000,500000,2377.76,2011-09-02,2010-10-25,WEST
11042,520,5000,500000,3022.58,2017-09-26,2017-04-05,WEST
11042,520,5000,500000,3022.58,2017-09-26,2017-05-05,WEST
11042,520,5000,500000,3022.58,2017-09-26,2017-06-04,WEST
11042,520,5000,500000,3022.58,2017-09-26,2017-07-04,WEST
11043,520,12500,400000,7427.59,2014-09-30,2013-11-30,WEST
11043,520,12500,400000,7427.59,2014-09-30,2013-12-30,WEST
11044,521,25000,800000,6669.31,2012-09-26,2012-06-16,WEST
11044,521,25000,800000,6669.31,2012-09-26,2012-07-16,WEST
11044,521,25000,800000,6669.31,2012-09-26,2012-08-15,WEST
11045,521,15000,300000,4483.97,2009-12-09,2009-08-29,WEST
11045,521,15000,300000,4483.97,2009-12-09,2009-09-28,WEST
11045,521,15000,300000,4483.97,2009-12-09,2009-10-28,WEST
11046,521,20000,1000000,14648.14,2016-07-31,2015-08-16,WEST
11046,521,20000,1000000,14648.14,2016-07-31,2015-09-15,WEST
11047,522,10000,800000,7840.26,2011-04-16,2010-08-27,NORTH
11047,522,10000,800000,7840.26,2011-04-16,2010-09-26,NORTH
11047,522,10000,800000,7840.26,2011-04-16,2010-10-26,NORTH
11047,522,10000,800000,7840.26,2011-04-16,2010-11-25,NORTH
11048,523,15000,500000,3058.5,2021-11-03,2020-06-15,SOUTH
11048,523,15000,500000,3058.5,2021-11-03,2020-07-15,SOUTH
11048,523,15000,500000,3058.5,2021-11-03,2020-08-14,SOUTH
11048,523,15000,500000,3058.5,2021-11-03,2020-09-13,SOUTH
11048,523,15000,500000,3058.5,2021-11-03,2020-10-13,SOUTH
11049,524,15000,500000,13074.49,2018-03-21,2017-08-13,SOUTH
11049,524,15000,500000,13074.49,2018-03-21,2017-09-12,SOUTH
11049,524,15000,500000,13074.49,2018-03-21,2017-10-12,SOUTH
11049,524,15000,500000,13074.49,2018-03-21,2017-11-11,SOUTH
11049,524,15000,500000,13074.49,2018-03-21,2017-12-11,SOUTH
11050,524,20000,500000,11767.3,2013-02-07,2012-03-21,SOUTH
11050,524,20000,500000,11767.3,2013-02-07,2012-04-20,SOUTH
11051,524,20000,200000,5781.95,2008-01-18,2007-05-11,SOUTH
11051,524,20000,200000,5781.95,2008-01-18,2007-06-10,SOUTH
11051,524,20000,200000,5781.95,2008-01-18,2007-07-10,SOUTH
11051,524,20000,200000,5781.95,2008-01-18,2007-08-09,SOUTH
11052,525,5000,300000,2531.6,2017-02-07,2016-08-30,NORTH
11053,526,7500,800000,4254.09,2015-10-21,2014-07-07,EAST
11053,526,7500,800000,4254.09,2015-10-21,2014-08-06,EAST
11054,527,5000,400000,2524.18,2014-09-16,2014-05-19,EAST
11054,527,5000,400000,2524.18,2014-09-16,2014-06-18,EAST
11055,528,15000,400000,9827.32,2017-09-03,2016-09-20,WEST
11055,528,15000,400000,9827.32,2017-09-03,2016-10-20,WEST
11055,528,15000,400000,9827.32,2017-09-03,2016-11-19,WEST
11056,528,20000,300000,12596.0,2012-10-19,2011-07-06,WEST
11056,528,20000,300000,12596.0,2012-10-19,2011-08-05,WEST
11056,528,20000,300000,12596.0,2012-10-19,2011-09-04,WEST
11056,528,20000,300000,12596.0,2012-10-19,2011-10-04,WEST
11056,528,20000,300000,12596.0,2012-10-19,2011-11-03,WEST
11057,529,10000,500000,3474.32,2017-06-17,2016-08-25,SOUTH
11058,529,15000,800000,7975.64,2009-05-12,2008-01-14,SOUTH
11059,529,7500,500000,6714.88,2014-08-06,2014-05-04,SOUTH
11060,530,7500,800000,4323.09,2021-01-11,2020-09-25,WEST
11060,530,7500,800000,4323.09,2021-01-11,2020-10-25,WEST
11060,530,7500,800000,4323.09,2021-01-11,2020-11-24,WEST
11061,531,12500,600000,3084.26,2006-10-03,2006-05-16,WEST
11061,531,12500,600000,3084.26,2006-10-03,2006-06-15,WEST
11061,531,12500,600000,3084.26,2006-10-03,2006-07-15,WEST
11061,531,12500,600000,3084.26,2006-10-03,2006-08-14,WEST
11062,531,20000,200000,7844.13,2010-07-03,2010-01-26,WEST
11063,532,15000,1000000,12810.23,2012-08-02,2011-11-10,EAST
11063,532,15000,1000000,12810.23,2012-08-02,2011-12-10,EAST
11063,532,15000,1000000,12810.23,2012-08-02,2012-01-09,EAST
11063,532,15000,1000000,12810.23,2012-08-02,2012-02-08,EAST
11063,532,15000,1000000,12810.23,2012-08-02,2012-03-09,EAST
11064,532,20000,300000,12296.95,2017-05-29,2017-02-19,EAST
11065,533,10000,600000,2886.93,2011-08-03,2011-04-13,EAST
11065,533,10000,600000,2886.93,2011-08-03,2011-05-13,EAST
11065,533,10000,600000,2886.93,2011-08-03,2011-06-12,EAST
11065,533,10000,600000,2886.93,2011-08-03,2011-07-12,EAST
11065,533,10000,600000,2886.93,2011-08-03,2011-08-11,EAST
11066,534,10000,600000,7973.8,2020-09-16,2019-06-19,EAST
11066,534,10000,600000,7973.8,2020-09-16,2019-07-19,EAST
11066,534,10000,600000,7973.8,2020-09-16,2019-08-18,EAST
11067,534,25000,600000,20911.52,2012-04-27,2011-03-22,EAST
11067,534,25000,600000,20911.52,2012-04-27,2011-04-21,EAST
11067,534,25000,600000,20911.52,2012-04-27,2011-05-21,EAST
11067,534,25000,600000,20911.52,2012-04-27,2011-06-20,EAST
11067,534,25000,600000,20911.52,2012-04-27,2011-07-20,EAST
11068,534,25000,300000,6598.42,2009-03-28,2008-10-09,EAST
11068,534,25000,300000,6598.42,2009-03-28,2008-11-08,EAST
11068,534,25000,300000,6598.42,2009-03-28,2008-12-08,EAST
11068,534,25000,300000,6598.42,2009-03-28,2009-01-07,EAST
11068,534,25000,300000,6598.42,2009-03-28,2009-02-06,EAST
11069,535,12500,1000000,5329.21,2008-05-19,2008-03-20,EAST
11070,535,25000,500000,16634.74,2008-10-31,2008-01-28,EAST
11070,535,25000,500000,16634.74,2008-10-31,2008-02-27,EAST
11070,535,25000,500000,16634.74,2008-10-31,2008-03-28,EAST
11071,535,25000,200000,14802.54,2012-04-15,2011-10-15,EAST
11071,535,25000,200000,14802.54,2012-04-15,2011-11-14,EAST
11071,535,25000,200000,14802.54,2012-04-15,2011-12-14,EAST
11072,536,10000,400000,5653.9,2022-03-07,2020-11-03,WEST
11072,536,10000,400000,5653.9,2022-03-07,2020-12-03,WEST
11072,536,10000,400000,5653.9,2022-03-07,2021-01-02,WEST
11072,536,10000,400000,5653.9,2022-03-07,2021-02-01,WEST
11072,536,10000,400000,5653.9,2022-03-07,2021-03-03,WEST
11073,536,25000,300000,21546.07,2007-02-25,2006-10-03,WEST
11073,536,25000,300000,21546.07,2007-02-25,2006-11-02,WEST
11074,537,12500,500000,9403.44,2015-12-11,2014-10-22,SOUTH
11075,537,20000,400000,4354.14,2017-12-05,2017-07-07,SOUTH
11075,537,20000,400000,4354.14,2017-12-05,2017-08-06,SOUTH
11075,537,20000,400000,4354.14,2017-12-05,2017-09-05,SOUTH
11075,537,20000,400000,4354.14,2017-12-05,2017-10-05,SOUTH
11076,538,20000,500000,12637.64,2020-06-28,2020-01-11,EAST
11076,538,20000,500000,12637.64,2020-06-28,2020-02-10,EAST
11076,538,20000,500000,12637.64,2020-06-28,2020-03-11,EAST
11077,538,7500,800000,2528.14,2013-10-04,2013-07-31,EAST
11077,538,7500,800000,2528.14,2013-10-04,2013-08-30,EAST
11077,538,7500,800000,2528.14,2013-10-04,2013-09-29,EAST
11077,538,7500,800000,2528.14,2013-10-04,2013-10-29,EAST
11077,538,7500,800000,2528.14,2013-10-04,2013-11-28,EAST
11078,539,15000,400000,3988.14,2009-12-30,2009-05-16,EAST
11078,539,15000,400000,3988.14,2009-12-30,2009-06-15,EAST
11079,539,5000,600000,1117.35,2011-03-28,2010-09-10,EAST
11079,539,5000,600000,1117.35,2011-03-28,2010-10-10,EAST
11079,539,5000,600000,1117.35,2011-03-28,2010-11-09,EAST
11079,539,5000,600000,1117.35,2011-03-28,2010-12-09,EAST
11080,540,20000,800000,7838.43,2014-06-14,2013-12-07,EAST
11080,540,20000,800000,7838.43,2014-06-14,2014-01-06,EAST
11080,540,20000,800000,7838.43,2014-06-14,2014-02-05,EAST
11080,540,20000,800000,7838.43,2014-06-14,2014-03-07,EAST
11080,540,20000,800000,7838.43,2014-06-14,2014-04-06,EAST
11081,540,25000,800000,22451.55,2018-08-29,2017-11-01,EAST
11081,540,25000,800000,22451.55,2018-08-29,2017-12-01,EAST
11081,540,25000,800000,22451.55,2018-08-29,2017-12-31,EAST
11081,540,25000,800000,22451.55,2018-08-29,2018-01-30,EAST
11081,540,25000,800000,22451.55,2018-08-29,2018-03-01,EAST
11082,541,12500,800000,8166.05,2017-05-21,2015-12-31,WEST
11082,541,12500,800000,8166.05,2017-05-21,2016-01-30,WEST
11082,541,12500,800000,8166.05,2017-05-21,2016-02-29,WEST
11082,541,12500,800000,8166.05,2017-05-21,2016-03-30,WEST
11082,541,12500,800000,8166.05,2017-05-21,2016-04-29,WEST
11083,541,10000,200000,8259.86,2008-05-09,2007-05-02,WEST
11083,541,10000,200000,8259.86,2008-05-09,2007-06-01,WEST
11083,541,10000,200000,8259.86,2008-05-09,2007-07-01,WEST
11083,541,10000,200000,8259.86,2008-05-09,2007-07-31,WEST
11084,541,7500,1000000,2191.15,2022-03-08,2020-10-29,WEST
11084,541,7500,1000000,2191.15,2022-03-08,2020-11-28,WEST
11084,541,7500,1000000,2191.15,2022-03-08,2020-12-28,WEST
11084,541,7500,1000000,2191.15,2022-03-08,2021-01-27,WEST
11084,541,7500,1000000,2191.15,2022-03-08,2021-02-26,WEST
11085,542,20000,800000,8399.31,2006-07-05,2006-04-05,NORTH
11085,542,20000,800000,8399.31,2006-07-05,2006-05-05,NORTH
11085,542,20000,800000,8399.31,2006-07-05,2006-06-04,NORTH
11085,542,20000,800000,8399.31,2006-07-05,2006-07-04,NORTH
11085,542,20000,800000,8399.31,2006-07-05,2006-08-03,NORTH
11086,542,20000,600000,4233.44,2012-06-03,2011-03-24,NORTH
11086,542,20000,600000,4233.44,2012-06-03,2011-04-23,NORTH
11086,542,20000,600000,4233.44,2012-06-03,2011-05-23,NORTH
11086,542,20000,600000,4233.44,2012-06-03,2011-06-22,NORTH
11087,543,15000,800000,8421.57,2021-08-02,2020-11-28,EAST
11087,543,15000,800000,8421.57,2021-08-02,2020-12-28,EAST
11087,543,15000,800000,8421.57,2021-08-02,2021-01-27,EAST
11088,543,20000,200000,6701.16,2014-08-05,2014-05-04,EAST
11088,543,20000,200000,6701.16,2014-08-05,2014-06-03,EAST
11088,543,20000,200000,6701.16,2014-08-05,2014-07-03,EAST
11088,543,20000,200000,6701.16,2014-08-05,2014-08-02,EAST
11088,543,20000,200000,6701.16,2014-08-05,2014-09-01,EAST
11089,543,10000,200000,5103.79,2008-09-18,2008-04-23,EAST
11089,543,10000,200000,5103.79,2008-09-18,2008-05-23,EAST
11089,543,10000,200000,5103.79,2008-09-18,2008-06-22,EAST
11089,543,10000,200000,5103.79,2008-09-18,2008-07-22,EAST
11089,543,10000,200000,5103.79,2008-09-18,2008-08-21,EAST
11090,544,15000,500000,9670.65,2009-11-11,2009-06-16,NORTH
11090,544,15000,500000,9670.65,2009-11-11,2009-07-16,NORTH
11090,544,15000,500000,9670.65,2009-11-11,2009-08-15,NORTH
11090,544,15000,500000,9670.65,2009-11-11,2009-09-14,NORTH
11090,544,15000,500000,9670.65,2009-11-11,2009-10-14,NORTH
11091,544,15000,400000,6585.25,2012-04-23,2011-12-25,NORTH
11091,544,15000,400000,6585.25,2012-04-23,2012-01-24,NORTH
11091,544,15000,400000,6585.25,2012-04-23,2012-02-23,NORTH
11091,544,15000,400000,6585.25,2012-04-23,2012-03-24,NORTH
11092,545,5000,200000,1316.97,2019-02-25,2017-09-13,NORTH
11093,545,15000,800000,11050.59,2009-05-10,2009-03-01,NORTH
11093,545,15000,800000,11050.59,2009-05-10,2009-03-31,NORTH
11093,545,15000,800000,11050.59,2009-05-10,2009-04-30,NORTH
11093,545,15000,800000,11050.59,2009-05-10,2009-05-30,NORTH
11093,545,15000,800000,11050.59,2009-05-10,2009-06-29,NORTH
11094,545,10000,500000,8140.39,2010-02-26,2009-11-17,NORTH
11094,545,10000,500000,8140.39,2010-02-26,2009-12-17,NORTH
11094,545,10000,500000,8140.39,2010-02-26,2010-01-16,NORTH
11095,546,25000,300000,18227.07,2021-06-25,2020-04-09,SOUTH
11095,546,25000,300000,18227.07,2021-06-25,2020-05-09,SOUTH
11096,547,20000,400000,7905.49,2006-08-11,2006-03-13,EAST
11096,547,20000,400000,7905.49,2006-08-11,2006-04-12,EAST
11096,547,20000,400000,7905.49,2006-08-11,2006-05-12,EAST
11096,547,20000,400000,7905.49,2006-08-11,2006-06-11,EAST
11096,547,20000,400000,7905.49,2006-08-11,2006-07-11,EAST
11097,548,25000,300000,20462.45,2014-10-31,2014-04-15,NORTH
11097,548,25000,300000,20462.45,2014-10-31,2014-05-15,NORTH
11097,548,25000,300000,20462.45,2014-10-31,2014-06-14,NORTH
11098,548,20000,500000,5293.77,2012-02-25,2011-08-14,NORTH
11098,548,20000,500000,5293.77,2012-02-25,2011-09-13,NORTH
11098,548,20000,500000,5293.77,2012-02-25,2011-10-13,NORTH
11098,548,20000,500000,5293.77,2012-02-25,2011-11-12,NORTH
11098,548,20000,500000,5293.77,2012-02-25,2011-12-12,NORTH
11099,548,10000,1000000,5661.3,2019-01-16,2017-12-24,NORTH
11099,548,10000,1000000,5661.3,2019-01-16,2018-01-23,NORTH
11099,548,10000,1000000,5661.3,2019-01-16,2018-02-22,NORTH
11099,548,10000,1000000,5661.3,2019-01-16,2018-03-24,NORTH
11100,549,12500,300000,7476.22,2006-09-28,2005-10-28,EAST
11100,549,12500,300000,7476.22,2006-09-28,2005-11-27,EAST
11100,549,12500,300000,7476.22,2006-09-28,2005-12-27,EAST
11100,549,12500,300000,7476.22,2006-09-28,2006-01-26,EAST
11100,549,12500,300000,7476.22,2006-09-28,2006-02-25,EAST
11101,549,25000,800000,10052.06,2014-01-22,2012-10-12,EAST
11101,549,25000,800000,10052.06,2014-01-22,2012-11-11,EAST
11102,549,15000,1000000,11340.1,2021-11-24,2020-09-10,EAST
11102,549,15000,1000000,11340.1,2021-11-24,2020-10-10,EAST
11103,550,7500,500000,1665.1,2010-04-04,2009-09-23,NORTH
11103,550,7500,500000,1665.1,2010-04-04,2009-10-23,NORTH
11103,550,7500,500000,1665.1,2010-04-04,2009-11-22,NORTH
11104,551,7500,500000,3953.05,2020-02-16,2019-10-08,WEST
11104,551,7500,500000,3953.05,2020-02-16,2019-11-07,WEST
11104,551,7500,500000,3953.05,2020-02-16,2019-12-07,WEST
11104,551,7500,500000,3953.05,2020-02-16,2020-01-06,WEST
11104,551,7500,500000,3953.05,2020-02-16,2020-02-05,WEST
11105,552,20000,600000,4473.9,2019-01-27,2017-08-24,WEST
11106,552,25000,200000,12374.64,2019-07-04,2019-02-13,WEST
11106,552,25000,200000,12374.64,2019-07-04,2019-03-15,WEST
11106,552,25000,200000,12374.64,2019-07-04,2019-04-14,WEST
11107,553,7500,400000,2354.41,2020-02-15,2019-07-14,NORTH
11108,553,12500,1000000,6493.9,2010-03-16,2009-03-06,NORTH
11108,553,12500,1000000,6493.9,2010-03-16,2009-04-05,NORTH
11108,553,12500,1000000,6493.9,2010-03-16,2009-05-05,NORTH
11108,553,12500,1000000,6493.9,2010-03-16,2009-06-04,NORTH
11108,553,12500,1000000,6493.9,2010-03-16,2009-07-04,NORTH
11109,554,25000,300000,17659.02,2014-06-23,2013-12-16,EAST
11109,554,25000,300000,17659.02,2014-06-23,2014-01-15,EAST
11109,554,25000,300000,17659.02,2014-06-23,2014-02-14,EAST
11110,554,20000,500000,4561.81,2013-02-28,2012-07-30,EAST
11110,554,20000,500000,4561.81,2013-02-28,2012-08-29,EAST
11110,554,20000,500000,4561.81,2013-02-28,2012-09-28,EAST
11110,554,20000,500000,4561.81,2013-02-28,2012-10-28,EAST
11110,554,20000,500000,4561.81,2013-02-28,2012-11-27,EAST
11111,554,12500,500000,4856.91,2017-08-15,2016-05-16,EAST
11111,554,12500,500000,4856.91,2017-08-15,2016-06-15,EAST
11111,554,12500,500000,4856.91,2017-08-15,2016-07-15,EAST
11111,554,12500,500000,4856.91,2017-08-15,2016-08-14,EAST
11111,554,12500,500000,4856.91,2017-08-15,2016-09-13,EAST
11112,555,7500,600000,6342.36,2018-09-13,2018-04-21,WEST
11112,555,7500,600000,6342.36,2018-09-13,2018-05-21,WEST
11113,555,7500,600000,2232.63,2021-11-11,2020-08-24,WEST
11113,555,7500,600000,2232.63,2021-11-11,2020-09-23,WEST
11114,555,10000,1000000,2990.23,2007-06-12,2006-03-17,WEST
11114,555,10000,1000000,2990.23,2007-06-12,2006-04-16,WEST
11115,556,12500,200000,3790.55,2014-12-20,2013-11-18,SOUTH
11116,556,5000,300000,4002.17,2012-04-02,2011-10-05,SOUTH
11116,556,5000,300000,4002.17,2012-04-02,2011-11-04,SOUTH
11117,557,20000,600000,14858.52,2011-11-02,2010-06-28,NORTH
11117,557,20000,600000,14858.52,2011-11-02,2010-07-28,NORTH
11118,557,10000,200000,5848.8,2016-07-13,2015-09-16,NORTH
11118,557,10000,200000,5848.8,2016-07-13,2015-10-16,NORTH
11118,557,10000,200000,5848.8,2016-07-13,2015-11-15,NORTH
11119,558,12500,1000000,8679.46,2016-05-29,2015-08-06,WEST
11119,558,12500,1000000,8679.46,2016-05-29,2015-09-05,WEST
11120,558,10000,1000000,4799.18,2014-01-17,2013-09-11,WEST
11120,558,10000,1000000,4799.18,2014-01-17,2013-10-11,WEST
11120,558,10000,1000000,4799.18,2014-01-17,2013-11-10,WEST
11120,558,10000,1000000,4799.18,2014-01-17,2013-12-10,WEST
11121,559,25000,500000,11892.38,2021-02-18,2020-02-19,NORTH
11121,559,25000,500000,11892.38,2021-02-18,2020-03-20,NORTH
11121,559,25000,500000,11892.38,2021-02-18,2020-04-19,NORTH
11121,559,25000,500000,11892.38,2021-02-18,2020-05-19,NORTH
11122,559,20000,800000,4376.55,2013-10-07,2012-10-12,NORTH
11122,559,20000,800000,4376.55,2013-10-07,2012-11-11,NORTH
11122,559,20000,800000,4376.55,2013-10-07,2012-12-11,NORTH
11122,559,20000,800000,4376.55,2013-10-07,2013-01-10,NORTH
11122,559,20000,800000,4376.55,2013-10-07,2013-02-09,NORTH
11123,560,10000,400000,7762.67,2011-02-21,2010-04-11,NORTH
11123,560,10000,400000,7762.67,2011-02-21,2010-05-11,NORTH
11123,560,10000,400000,7762.67,2011-02-21,2010-06-10,NORTH
11123,560,10000,400000,7762.67,2011-02-21,2010-07-10,NORTH
11123,560,10000,400000,7762.67,2011-02-21,2010-08-09,NORTH
11124,560,5000,800000,1483.28,2018-12-04,2018-06-10,NORTH
11125,560,10000,500000,4377.11,2006-04-15,2005-12-29,NORTH
11125,560,10000,500000,4377.11,2006-04-15,2006-01-28,NORTH
11125,560,10000,500000,4377.11,2006-04-15,2006-02-27,NORTH
11125,560,10000,500000,4377.11,2006-04-15,2006-03-29,NORTH
11126,561,10000,400000,6726.91,2015-04-04,2014-07-20,SOUTH
11126,561,10000,400000,6726.91,2015-04-04,2014-08-19,SOUTH
11126,561,10000,400000,6726.91,2015-04-04,2014-09-18,SOUTH
11126,561,10000,400000,6726.91,2015-04-04,2014-10-18,SOUTH
11126,561,10000,400000,6726.91,2015-04-04,2014-11-17,SOUTH
11127,561,12500,300000,5984.39,2006-03-05,2005-10-13,SOUTH
11128,561,25000,200000,17006.15,2008-01-14,2007-05-22,SOUTH
11128,561,25000,200000,17006.15,2008-01-14,2007-06-21,SOUTH
11128,561,25000,200000,17006.15,2008-01-14,2007-07-21,SOUTH
11128,561,25000,200000,17006.15,2008-01-14,2007-08-20,SOUTH
11128,561,25000,200000,17006.15,2008-01-14,2007-09-19,SOUTH
11129,562,10000,300000,5548.79,2006-03-31,2005-04-11,WEST
11129,562,10000,300000,5548.79,2006-03-31,2005-05-11,WEST
11129,562,10000,300000,5548.79,2006-03-31,2005-06-10,WEST
11129,562,10000,300000,5548.79,2006-03-31,2005-07-10,WEST
11130,563,20000,800000,9914.4,2005-12-26,2005-04-05,WEST
11130,563,20000,800000,9914.4,2005-12-26,2005-05-05,WEST
11131,563,10000,800000,2811.71,2012-11-05,2011-10-18,WEST
11131,563,10000,800000,2811.71,2012-11-05,2011-11-17,WEST
11131,563,10000,800000,2811.71,2012-11-05,2011-12-17,WEST
11131,563,10000,800000,2811.71,2012-11-05,2012-01-16,WEST
11132,563,25000,500000,10863.61,2017-06-03,2016-04-05,WEST
11133,564,12500,600000,5855.38,2008-09-24,2007-07-04,EAST
11133,564,12500,600000,5855.38,2008-09-24,2007-08-03,EAST
11133,564,12500,600000,5855.38,2008-09-24,2007-09-02,EAST
11133,564,12500,600000,5855.38,2008-09-24,2007-10-02,EAST
11134,564,10000,800000,3804.86,2009-05-13,2008-05-16,EAST
11134,564,10000,800000,3804.86,2009-05-13,2008-06-15,EAST
11134,564,10000,800000,3804.86,2009-05-13,2008-07-15,EAST
11134,564,10000,800000,3804.86,2009-05-13,2008-08-14,EAST
11135,564,25000,500000,5849.51,2019-07-23,2018-10-14,EAST
11136,565,12500,400000,10280.2,2007-12-17,2007-09-23,NORTH
11136,565,12500,400000,10280.2,2007-12-17,2007-10-23,NORTH
11136,565,12500,400000,10280.2,2007-12-17,2007-11-22,NORTH
11136,565,12500,400000,10280.2,2007-12-17,2007-12-22,NORTH
11137,565,10000,800000,7367.84,2011-03-29,2010-08-30,NORTH
11137,565,10000,800000,7367.84,2011-03-29,2010-09-29,NORTH
11138,566,10000,400000,2122.63,2011-09-29,2010-12-30,NORTH
11138,566,10000,400000,2122.63,2011-09-29,2011-01-29,NORTH
11139,567,15000,200000,10685.0,2019-12-05,2019-04-07,EAST
11139,567,15000,200000,10685.0,2019-12-05,2019-05-07,EAST
11139,567,15000,200000,10685.0,2019-12-05,2019-06-06,EAST
11140,567,7500,200000,1996.51,2014-10-19,2013-11-20,EAST
11140,567,7500,200000,1996.51,2014-10-19,2013-12-20,EAST
11140,567,7500,200000,1996.51,2014-10-19,2014-01-19,EAST
11140,567,7500,200000,1996.51,2014-10-19,2014-02-18,EAST
11140,567,7500,200000,1996.51,2014-10-19,2014-03-20,EAST
11141,568,12500,400000,11003.71,2019-11-04,2019-03-13,WEST
11141,568,12500,400000,11003.71,2019-11-04,2019-04-12,WEST
11142,568,25000,600000,13022.34,2011-06-09,2010-06-23,WEST
11142,568,25000,600000,13022.34,2011-06-09,2010-07-23,WEST
11142,568,25000,600000,13022.34,2011-06-09,2010-08-22,WEST
11142,568,25000,600000,13022.34,2011-06-09,2010-09-21,WEST
11142,568,25000,600000,13022.34,2011-06-09,2010-10-21,WEST
11143,568,5000,300000,4418.95,2013-05-05,2012-04-29,WEST
11143,568,5000,300000,4418.95,2013-05-05,2012-05-29,WEST
11143,568,5000,300000,4418.95,2013-05-05,2012-06-28,WEST
11143,568,5000,300000,4418.95,2013-05-05,2012-07-28,WEST
11143,568,5000,300000,4418.95,2013-05-05,2012-08-27,WEST
11144,569,20000,200000,16984.17,2014-03-15,2013-07-26,SOUTH
11144,569,20000,200000,16984.17,2014-03-15,2013-08-25,SOUTH
11145,569,5000,300000,1899.0,2015-09-09,2014-06-24,SOUTH
11145,569,5000,300000,1899.0,2015-09-09,2014-07-24,SOUTH
11145,569,5000,300000,1899.0,2015-09-09,2014-08-23,SOUTH
11146,569,25000,300000,9567.08,2015-09-08,2014-09-21,SOUTH
11146,569,25000,300000,9567.08,2015-09-08,2014-10-21,SOUTH
11146,569,25000,300000,9567.08,2015-09-08,2014-11-20,SOUTH
11146,569,25000,300000,9567.08,2015-09-08,2014-12-20,SOUTH
11146,569,25000,300000,9567.08,2015-09-08,2015-01-19,SOUTH
11147,570,25000,1000000,17149.5,2017-01-13,2016-07-13,WEST
11147,570,25000,1000000,17149.5,2017-01-13,2016-08-12,WEST
11147,570,25000,1000000,17149.5,2017-01-13,2016-09-11,WEST
11148,570,12500,300000,10685.43,2014-08-16,2013-05-24,WEST
11148,570,12500,300000,10685.43,2014-08-16,2013-06-23,WEST
11149,571,20000,200000,9581.39,2012-03-21,2011-03-18,SOUTH
11149,571,20000,200000,9581.39,2012-03-21,2011-04-17,SOUTH
11149,571,20000,200000,9581.39,2012-03-21,2011-05-17,SOUTH
11149,571,20000,200000,9581.39,2012-03-21,2011-06-16,SOUTH
11149,571,20000,200000,9581.39,2012-03-21,2011-07-16,SOUTH
11150,571,10000,200000,3449.95,2020-12-11,2020-03-18,SOUTH
11150,571,10000,200000,3449.95,2020-12-11,2020-04-17,SOUTH
11151,572,12500,600000,11039.1,2012-06-07,2011-03-01,WEST
11151,572,12500,600000,11039.1,2012-06-07,2011-03-31,WEST
11151,572,12500,600000,11039.1,2012-06-07,2011-04-30,WEST
11151,572,12500,600000,11039.1,2012-06-07,2011-05-30,WEST
11151,572,12500,600000,11039.1,2012-06-07,2011-06-29,WEST
11152,572,7500,200000,3204.2,2008-05-03,2007-03-07,WEST
11153,573,20000,600000,10449.02,2012-10-11,2011-06-16,EAST
11153,573,20000,600000,10449.02,2012-10-11,2011-07-16,EAST
11153,573,20000,600000,10449.02,2012-10-11,2011-08-15,EAST
11154,574,12500,500000,2609.96,2013-04-27,2012-05-17,SOUTH
11155,574,25000,500000,13084.08,2012-07-18,2012-03-03,SOUTH
11155,574,25000,500000,13084.08,2012-07-18,2012-04-02,SOUTH
11155,574,25000,500000,13084.08,2012-07-18,2012-05-02,SOUTH
11156,575,20000,300000,9460.86,2010-10-31,2009-09-22,SOUTH
