Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Customer_ID,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Region
PT002,WholeLife,Whole life insurance policy,10343,WholeLife Policy 10343,170,10000,Annual,2016-09-03,2021-09-02,2016-12-19,2016-11-19,300000,5581.7,SOUTH
PT005,Home,Home insurance policy,10344,Home Policy 10344,171,7500,Annual,2012-08-23,2017-08-22,2012-11-05,2012-10-06,200000,6174.18,WEST
PT005,Home,Home insurance policy,10345,Home Policy 10345,171,7500,Quarterly,2018-04-16,2020-04-15,2019-07-16,2019-06-16,1000000,3095.7,WEST
PT005,Home,Home insurance policy,10346,Home Policy 10346,172,5000,Annual,2007-06-24,2012-06-22,2008-02-29,2008-01-30,1000000,1909.15,SOUTH
PT005,Home,Home insurance policy,10347,Home Policy 10347,172,5000,Monthly,2012-12-13,2013-12-13,2014-01-10,2013-12-11,1000000,4294.7,SOUTH
PT003,Term,Term life insurance policy,10348,Term Policy 10348,173,5000,Annual,2017-11-03,2022-11-02,2018-06-24,2018-05-25,500000,4440.33,SOUTH
PT005,Home,Home insurance policy,10349,Home Policy 10349,173,20000,Annual,2017-09-08,2022-09-07,2018-08-07,2018-07-08,800000,15822.94,SOUTH
PT003,Term,Term life insurance policy,10350,Term Policy 10350,174,20000,Quarterly,2011-09-18,2013-09-17,2013-01-07,2012-12-08,1000000,14007.96,EAST
PT002,WholeLife,Whole life insurance policy,10351,WholeLife Policy 10351,175,20000,Annual,2013-06-21,2018-06-20,2013-10-12,2013-09-12,300000,8589.86,WEST
PT005,Home,Home insurance policy,10352,Home Policy 10352,175,12500,Quarterly,2009-04-27,2011-04-27,2009-09-09,2009-08-10,200000,8726.85,WEST
PT004,Health,Health insurance policy,10353,Health Policy 10353,175,5000,Monthly,2006-11-03,2007-11-03,2008-03-31,2008-03-01,500000,1455.22,WEST
PT004,Health,Health insurance policy,10354,Health Policy 10354,176,20000,Quarterly,2006-10-02,2008-10-01,2007-06-25,2007-05-26,600000,12235.35,NORTH
PT004,Health,Health insurance policy,10355,Health Policy 10355,177,12500,Annual,2010-12-01,2015-11-30,2011-09-03,2011-08-04,800000,11219.48,EAST
PT004,Health,Health insurance policy,10356,Health Policy 10356,177,7500,Monthly,2014-05-09,2015-05-09,2014-09-11,2014-08-12,600000,4045.01,EAST
PT004,Health,Health insurance policy,10357,Health Policy 10357,177,15000,Annual,2007-11-26,2012-11-24,2008-10-21,2008-09-21,1000000,4239.61,EAST
PT004,Health,Health insurance policy,10358,Health Policy 10358,178,20000,Monthly,2015-08-14,2016-08-13,2016-07-25,2016-06-25,300000,9170.65,WEST
PT005,Home,Home insurance policy,10359,Home Policy 10359,179,5000,Monthly,2014-03-02,2015-03-02,2015-02-17,2015-01-18,400000,2013.57,WEST
PT002,WholeLife,Whole life insurance policy,10360,WholeLife Policy 10360,180,10000,Quarterly,2007-08-23,2009-08-22,2008-03-25,2008-02-24,400000,4057.87,EAST
PT001,Auto,Auto insurance policy,10361,Auto Policy 10361,180,25000,Monthly,2008-03-16,2009-03-16,2008-12-16,2008-11-16,600000,5851.39,EAST
PT003,Term,Term life insurance policy,10362,Term Policy 10362,180,7500,Monthly,2011-05-12,2012-05-11,2012-07-23,2012-06-23,1000000,4066.17,EAST
PT005,Home,Home insurance policy,10363,Home Policy 10363,181,25000,Monthly,2012-10-27,2013-10-27,2013-07-27,2013-06-27,200000,13420.59,WEST
PT005,Home,Home insurance policy,10364,Home Policy 10364,182,25000,Quarterly,2015-02-23,2017-02-22,2015-12-23,2015-11-23,500000,19603.05,SOUTH
PT005,Home,Home insurance policy,10365,Home Policy 10365,182,15000,Monthly,2007-12-24,2008-12-23,2008-10-14,2008-09-14,800000,10997.63,SOUTH
PT004,Health,Health insurance policy,10366,Health Policy 10366,183,10000,Annual,2008-05-05,2013-05-04,2009-08-17,2009-07-18,200000,6373.39,WEST
PT005,Home,Home insurance policy,10367,Home Policy 10367,183,7500,Quarterly,2014-03-10,2016-03-09,2014-10-29,2014-09-29,500000,4340.22,WEST
PT004,Health,Health insurance policy,10368,Health Policy 10368,183,5000,Annual,2011-03-23,2016-03-21,2011-08-14,2011-07-15,1000000,3475.23,WEST
PT003,Term,Term life insurance policy,10369,Term Policy 10369,184,5000,Annual,2017-08-02,2022-08-01,2018-07-14,2018-06-14,800000,1298.03,NORTH
PT005,Home,Home insurance policy,10370,Home Policy 10370,184,25000,Annual,2017-02-25,2022-02-24,2018-02-11,2018-01-12,200000,14130.69,NORTH
PT004,Health,Health insurance policy,10371,Health Policy 10371,184,5000,Monthly,2016-04-10,2017-04-10,2017-03-08,2017-02-06,800000,1629.1,NORTH
PT003,Term,Term life insurance policy,10372,Term Policy 10372,185,25000,Monthly,2009-08-13,2010-08-13,2010-12-15,2010-11-15,800000,20533.98,WEST
PT001,Auto,Auto insurance policy,10373,Auto Policy 10373,186,10000,Annual,2016-12-19,2021-12-18,2017-12-15,2017-11-15,500000,2314.89,WEST
PT001,Auto,Auto insurance policy,10374,Auto Policy 10374,186,7500,Quarterly,2012-08-16,2014-08-16,2012-10-27,2012-09-27,500000,6013.15,WEST
PT004,Health,Health insurance policy,10375,Health Policy 10375,187,5000,Monthly,2010-10-08,2011-10-08,2011-09-10,2011-08-11,200000,1588.55,WEST
PT002,WholeLife,Whole life insurance policy,10376,WholeLife Policy 10376,187,25000,Quarterly,2009-02-05,2011-02-05,2009-06-23,2009-05-24,200000,10368.9,WEST
PT002,WholeLife,Whole life insurance policy,10377,WholeLife Policy 10377,188,10000,Annual,2006-04-28,2011-04-27,2006-07-10,2006-06-10,300000,6993.1,SOUTH
PT003,Term,Term life insurance policy,10378,Term Policy 10378,188,10000,Monthly,2013-09-30,2014-09-30,2014-06-28,2014-05-29,300000,8251.08,SOUTH
PT004,Health,Health insurance policy,10379,Health Policy 10379,189,7500,Monthly,2007-09-18,2008-09-17,2008-12-06,2008-11-06,300000,4634.27,EAST
PT002,WholeLife,Whole life insurance policy,10380,WholeLife Policy 10380,189,25000,Annual,2016-01-22,2021-01-20,2016-10-05,2016-09-05,600000,21613.75,EAST
PT001,Auto,Auto insurance policy,10381,Auto Policy 10381,190,15000,Quarterly,2012-02-21,2014-02-20,2012-05-24,2012-04-24,500000,8083.8,SOUTH
PT004,Health,Health insurance policy,10382,Health Policy 10382,190,5000,Monthly,2019-03-18,2020-03-17,2020-02-24,2020-01-25,400000,4372.16,SOUTH
PT001,Auto,Auto insurance policy,10383,Auto Policy 10383,191,20000,Annual,2010-07-11,2015-07-10,2010-11-12,2010-10-13,1000000,8264.58,NORTH
PT004,Health,Health insurance policy,10384,Health Policy 10384,191,25000,Monthly,2015-01-02,2016-01-02,2015-11-14,2015-10-15,800000,8560.5,NORTH
PT002,WholeLife,Whole life insurance policy,10385,WholeLife Policy 10385,191,7500,Annual,2013-05-17,2018-05-16,2013-11-18,2013-10-19,1000000,4322.06,NORTH
PT005,Home,Home insurance policy,10386,Home Policy 10386,192,5000,Monthly,2015-02-18,2016-02-18,2015-12-12,2015-11-12,1000000,4363.9,NORTH
PT005,Home,Home insurance policy,10387,Home Policy 10387,192,7500,Annual,2011-06-28,2016-06-26,2011-09-26,2011-08-27,200000,6400.91,NORTH
PT003,Term,Term life insurance policy,10388,Term Policy 10388,193,25000,Quarterly,2018-05-30,2020-05-29,2019-02-08,2019-01-09,800000,22486.73,EAST
PT002,WholeLife,Whole life insurance policy,10389,WholeLife Policy 10389,193,10000,Annual,2018-02-15,2023-02-14,2018-07-07,2018-06-07,200000,7174.28,EAST
PT001,Auto,Auto insurance policy,10390,Auto Policy 10390,194,12500,Monthly,2011-09-29,2012-09-28,2012-01-29,2011-12-30,800000,9766.86,WEST
PT005,Home,Home insurance policy,10391,Home Policy 10391,194,7500,Quarterly,2011-04-09,2013-04-08,2012-02-21,2012-01-22,600000,6526.44,WEST
PT003,Term,Term life insurance policy,10392,Term Policy 10392,194,20000,Quarterly,2020-04-19,2022-04-19,2021-07-08,2021-06-08,400000,13908.56,WEST
PT002,WholeLife,Whole life insurance policy,10393,WholeLife Policy 10393,195,10000,Quarterly,2019-11-09,2021-11-08,2020-08-30,2020-07-31,300000,8712.95,WEST
PT003,Term,Term life insurance policy,10394,Term Policy 10394,195,7500,Annual,2005-05-11,2010-05-10,2005-07-11,2005-06-11,800000,4696.13,WEST
PT001,Auto,Auto insurance policy,10395,Auto Policy 10395,196,12500,Monthly,2020-02-02,2021-02-01,2021-07-04,2021-06-04,600000,8594.29,EAST
PT004,Health,Health insurance policy,10396,Health Policy 10396,197,25000,Monthly,2017-01-26,2018-01-26,2018-02-23,2018-01-24,800000,6356.65,SOUTH
PT001,Auto,Auto insurance policy,10397,Auto Policy 10397,197,20000,Quarterly,2020-01-24,2022-01-23,2020-09-20,2020-08-21,200000,17608.55,SOUTH
PT005,Home,Home insurance policy,10398,Home Policy 10398,198,7500,Quarterly,2013-01-11,2015-01-11,2014-04-09,2014-03-10,1000000,5762.32,NORTH
PT001,Auto,Auto insurance policy,10399,Auto Policy 10399,198,10000,Quarterly,2007-10-20,2009-10-19,2008-08-02,2008-07-03,300000,2065.54,NORTH
PT001,Auto,Auto insurance policy,10400,Auto Policy 10400,199,20000,Annual,2011-04-23,2016-04-21,2011-09-28,2011-08-29,400000,5259.53,SOUTH
PT005,Home,Home insurance policy,10401,Home Policy 10401,199,25000,Quarterly,2019-01-09,2021-01-08,2019-07-01,2019-06-01,800000,9099.51,SOUTH
PT004,Health,Health insurance policy,10402,Health Policy 10402,199,10000,Monthly,2013-02-21,2014-02-21,2014-07-29,2014-06-29,500000,6928.33,SOUTH
PT002,WholeLife,Whole life insurance policy,10403,WholeLife Policy 10403,200,25000,Monthly,2005-02-28,2006-02-28,2005-11-17,2005-10-18,800000,6941.56,EAST
PT003,Term,Term life insurance policy,10404,Term Policy 10404,200,12500,Annual,2017-10-07,2022-10-06,2018-09-14,2018-08-15,300000,4195.49,EAST
PT005,Home,Home insurance policy,10405,Home Policy 10405,200,15000,Annual,2020-01-29,2025-01-27,2020-06-26,2020-05-27,600000,3686.29,EAST
PT001,Auto,Auto insurance policy,10406,Auto Policy 10406,201,15000,Quarterly,2007-11-10,2009-11-09,2008-05-04,2008-04-04,1000000,12250.53,NORTH
PT003,Term,Term life insurance policy,10407,Term Policy 10407,202,5000,Annual,2009-04-21,2014-04-20,2010-06-02,2010-05-03,800000,2865.3,NORTH
PT003,Term,Term life insurance policy,10408,Term Policy 10408,202,12500,Annual,2020-04-08,2025-04-07,2021-01-11,2020-12-12,200000,8108.46,NORTH
PT001,Auto,Auto insurance policy,10409,Auto Policy 10409,202,25000,Quarterly,2012-03-31,2014-03-31,2012-10-17,2012-09-17,500000,7130.06,NORTH
PT004,Health,Health insurance policy,10410,Health Policy 10410,203,15000,Quarterly,2016-02-12,2018-02-11,2016-05-04,2016-04-04,1000000,12279.93,NORTH
PT002,WholeLife,Whole life insurance policy,10411,WholeLife Policy 10411,203,12500,Quarterly,2006-01-20,2008-01-20,2006-11-05,2006-10-06,600000,5267.12,NORTH
PT004,Health,Health insurance policy,10412,Health Policy 10412,203,5000,Quarterly,2009-05-14,2011-05-14,2010-08-30,2010-07-31,600000,1088.8,NORTH
PT002,WholeLife,Whole life insurance policy,10413,WholeLife Policy 10413,204,5000,Quarterly,2020-06-19,2022-06-19,2020-11-26,2020-10-27,300000,1575.69,EAST
PT003,Term,Term life insurance policy,10414,Term Policy 10414,204,20000,Annual,2006-05-30,2011-05-29,2006-08-12,2006-07-13,200000,10719.53,EAST
PT001,Auto,Auto insurance policy,10415,Auto Policy 10415,204,10000,Annual,2018-04-17,2023-04-16,2018-10-22,2018-09-22,1000000,3730.07,EAST
PT002,WholeLife,Whole life insurance policy,10416,WholeLife Policy 10416,205,25000,Monthly,2012-08-23,2013-08-23,2013-07-15,2013-06-15,400000,18896.94,SOUTH
PT001,Auto,Auto insurance policy,10417,Auto Policy 10417,205,12500,Annual,2018-06-16,2023-06-15,2018-10-02,2018-09-02,1000000,7971.8,SOUTH
PT001,Auto,Auto insurance policy,10418,Auto Policy 10418,206,5000,Monthly,2006-12-02,2007-12-02,2007-07-10,2007-06-10,500000,4115.29,SOUTH
PT001,Auto,Auto insurance policy,10419,Auto Policy 10419,206,25000,Monthly,2007-11-11,2008-11-10,2008-02-07,2008-01-08,500000,10275.74,SOUTH
PT004,Health,Health insurance policy,10420,Health Policy 10420,206,20000,Monthly,2006-06-23,2007-06-23,2007-06-04,2007-05-05,200000,4730.84,SOUTH
PT004,Health,Health insurance policy,10421,Health Policy 10421,207,25000,Annual,2007-02-25,2012-02-24,2007-08-23,2007-07-24,500000,20130.2,SOUTH
PT005,Home,Home insurance policy,10422,Home Policy 10422,207,12500,Quarterly,2005-03-28,2007-03-28,2006-07-08,2006-06-08,500000,6245.93,SOUTH
PT005,Home,Home insurance policy,10423,Home Policy 10423,208,20000,Quarterly,2007-04-10,2009-04-09,2008-07-13,2008-06-13,800000,4363.61,WEST
PT005,Home,Home insurance policy,10424,Home Policy 10424,208,7500,Annual,2012-05-12,2017-05-11,2012-09-01,2012-08-02,200000,1564.52,WEST
PT001,Auto,Auto insurance policy,10425,Auto Policy 10425,208,15000,Monthly,2018-04-19,2019-04-19,2019-05-10,2019-04-10,300000,8343.43,WEST
PT004,Health,Health insurance policy,10426,Health Policy 10426,209,15000,Annual,2015-10-19,2020-10-17,2016-03-22,2016-02-21,500000,5553.1,WEST
PT001,Auto,Auto insurance policy,10427,Auto Policy 10427,209,10000,Monthly,2006-05-11,2007-05-11,2007-02-18,2007-01-19,600000,5591.88,WEST
PT003,Term,Term life insurance policy,10428,Term Policy 10428,210,15000,Annual,2011-12-25,2016-12-23,2012-05-07,2012-04-07,1000000,4547.8,NORTH
PT003,Term,Term life insurance policy,10429,Term Policy 10429,210,10000,Quarterly,2018-07-14,2020-07-13,2018-09-16,2018-08-17,400000,5623.76,NORTH
PT002,WholeLife,Whole life insurance policy,10430,WholeLife Policy 10430,210,15000,Monthly,2006-04-15,2007-04-15,2007-08-15,2007-07-16,1000000,8874.22,NORTH
PT004,Health,Health insurance policy,10431,Health Policy 10431,211,7500,Monthly,2012-09-17,2013-09-17,2014-02-24,2014-01-25,800000,2556.62,WEST
PT003,Term,Term life insurance policy,10432,Term Policy 10432,212,12500,Annual,2009-04-01,2014-03-31,2010-05-20,2010-04-20,800000,11091.83,EAST
PT003,Term,Term life insurance policy,10433,Term Policy 10433,213,10000,Annual,2017-12-22,2022-12-21,2018-07-23,2018-06-23,600000,4930.87,WEST
PT002,WholeLife,Whole life insurance policy,10434,WholeLife Policy 10434,213,25000,Quarterly,2007-05-09,2009-05-08,2008-03-17,2008-02-16,200000,8839.6,WEST
PT001,Auto,Auto insurance policy,10435,Auto Policy 10435,213,20000,Monthly,2019-04-30,2020-04-29,2020-02-22,2020-01-23,300000,12734.88,WEST
PT004,Health,Health insurance policy,10436,Health Policy 10436,214,12500,Annual,2012-06-08,2017-06-07,2013-02-27,2013-01-28,300000,4112.14,WEST
PT003,Term,Term life insurance policy,10437,Term Policy 10437,215,10000,Monthly,2005-03-23,2006-03-23,2006-03-02,2006-01-31,200000,2806.33,WEST
PT004,Health,Health insurance policy,10438,Health Policy 10438,216,15000,Annual,2009-05-12,2014-05-11,2010-01-11,2009-12-12,1000000,3461.0,NORTH
PT001,Auto,Auto insurance policy,10439,Auto Policy 10439,216,10000,Monthly,2009-06-20,2010-06-20,2009-12-09,2009-11-09,300000,8197.68,NORTH
PT002,WholeLife,Whole life insurance policy,10440,WholeLife Policy 10440,217,7500,Annual,2012-08-15,2017-08-14,2013-01-22,2012-12-23,300000,1612.83,WEST
PT003,Term,Term life insurance policy,10441,Term Policy 10441,217,25000,Monthly,2007-04-09,2008-04-08,2007-08-17,2007-07-18,800000,11631.15,WEST
PT001,Auto,Auto insurance policy,10442,Auto Policy 10442,217,10000,Monthly,2012-08-04,2013-08-04,2013-02-02,2013-01-03,500000,4587.48,WEST
PT002,WholeLife,Whole life insurance policy,10443,WholeLife Policy 10443,218,12500,Annual,2016-10-26,2021-10-25,2017-01-27,2016-12-28,800000,3536.82,EAST
PT002,WholeLife,Whole life insurance policy,10444,WholeLife Policy 10444,218,15000,Monthly,2009-04-03,2010-04-03,2010-05-23,2010-04-23,500000,6929.68,EAST
PT004,Health,Health insurance policy,10445,Health Policy 10445,219,5000,Monthly,2019-04-09,2020-04-08,2020-04-18,2020-03-19,1000000,3055.64,SOUTH
PT005,Home,Home insurance policy,10446,Home Policy 10446,219,10000,Monthly,2011-08-07,2012-08-06,2011-11-02,2011-10-03,300000,6406.21,SOUTH
PT003,Term,Term life insurance policy,10447,Term Policy 10447,219,15000,Annual,2007-11-02,2012-10-31,2008-04-17,2008-03-18,500000,10636.63,SOUTH
PT005,Home,Home insurance policy,10448,Home Policy 10448,220,15000,Monthly,2006-06-16,2007-06-16,2007-09-03,2007-08-04,500000,12265.43,SOUTH
PT005,Home,Home insurance policy,10449,Home Policy 10449,220,15000,Quarterly,2013-05-24,2015-05-24,2013-10-22,2013-09-22,500000,6379.14,SOUTH
PT005,Home,Home insurance policy,10450,Home Policy 10450,221,20000,Quarterly,2020-07-30,2022-07-30,2021-05-28,2021-04-28,500000,7756.7,SOUTH
PT004,Health,Health insurance policy,10451,Health Policy 10451,221,20000,Annual,2019-04-25,2024-04-23,2019-10-08,2019-09-08,200000,7073.37,SOUTH
PT004,Health,Health insurance policy,10452,Health Policy 10452,222,7500,Quarterly,2010-04-05,2012-04-04,2011-01-07,2010-12-08,400000,6165.72,SOUTH
PT002,WholeLife,Whole life insurance policy,10453,WholeLife Policy 10453,223,15000,Quarterly,2013-05-23,2015-05-23,2013-09-28,2013-08-29,200000,10892.04,EAST
PT003,Term,Term life insurance policy,10454,Term Policy 10454,223,10000,Annual,2014-12-21,2019-12-20,2015-12-14,2015-11-14,300000,2288.0,EAST
PT005,Home,Home insurance policy,10455,Home Policy 10455,223,12500,Quarterly,2018-12-07,2020-12-06,2019-10-02,2019-09-02,500000,6284.42,EAST
PT004,Health,Health insurance policy,10456,Health Policy 10456,224,12500,Quarterly,2012-02-11,2014-02-10,2012-07-11,2012-06-11,200000,6364.77,SOUTH
PT003,Term,Term life insurance policy,10457,Term Policy 10457,224,10000,Monthly,2019-06-23,2020-06-22,2020-01-19,2019-12-20,200000,7898.22,SOUTH
PT005,Home,Home insurance policy,10458,Home Policy 10458,225,25000,Monthly,2019-06-09,2020-06-08,2019-12-02,2019-11-02,400000,6722.16,SOUTH
PT001,Auto,Auto insurance policy,10459,Auto Policy 10459,225,15000,Monthly,2013-01-30,2014-01-30,2013-09-17,2013-08-18,300000,5064.79,SOUTH
PT003,Term,Term life insurance policy,10460,Term Policy 10460,225,20000,Quarterly,2010-08-11,2012-08-10,2011-11-07,2011-10-08,1000000,13569.55,SOUTH
PT002,WholeLife,Whole life insurance policy,10461,WholeLife Policy 10461,226,7500,Annual,2020-10-29,2025-10-28,2022-01-17,2021-12-18,1000000,5259.97,WEST
PT005,Home,Home insurance policy,10462,Home Policy 10462,226,25000,Monthly,2010-11-10,2011-11-10,2011-06-02,2011-05-03,400000,19390.4,WEST
PT004,Health,Health insurance policy,10463,Health Policy 10463,227,5000,Annual,2018-01-03,2023-01-02,2019-02-01,2019-01-02,500000,2794.26,NORTH
PT002,WholeLife,Whole life insurance policy,10464,WholeLife Policy 10464,227,7500,Monthly,2013-12-01,2014-12-01,2015-02-17,2015-01-18,800000,2601.84,NORTH
PT005,Home,Home insurance policy,10465,Home Policy 10465,228,25000,Annual,2018-03-02,2023-03-01,2019-05-05,2019-04-05,500000,19251.96,SOUTH
PT001,Auto,Auto insurance policy,10466,Auto Policy 10466,229,12500,Monthly,2012-01-09,2013-01-08,2013-03-01,2013-01-30,1000000,6154.77,EAST
PT004,Health,Health insurance policy,10467,Health Policy 10467,229,5000,Annual,2015-02-04,2020-02-03,2015-06-15,2015-05-16,400000,3021.28,EAST
PT003,Term,Term life insurance policy,10468,Term Policy 10468,230,25000,Quarterly,2005-03-21,2007-03-21,2006-07-21,2006-06-21,800000,11206.59,SOUTH
PT004,Health,Health insurance policy,10469,Health Policy 10469,231,25000,Annual,2014-07-20,2019-07-19,2015-10-13,2015-09-13,500000,18626.26,EAST
PT003,Term,Term life insurance policy,10470,Term Policy 10470,232,5000,Annual,2012-04-25,2017-04-24,2013-07-31,2013-07-01,600000,1112.73,NORTH
PT002,WholeLife,Whole life insurance policy,10471,WholeLife Policy 10471,232,15000,Quarterly,2008-06-13,2010-06-13,2009-09-25,2009-08-26,800000,9331.53,NORTH
PT005,Home,Home insurance policy,10472,Home Policy 10472,232,12500,Quarterly,2017-11-15,2019-11-15,2018-08-02,2018-07-03,300000,3057.46,NORTH
PT002,WholeLife,Whole life insurance policy,10473,WholeLife Policy 10473,233,10000,Monthly,2015-08-26,2016-08-25,2016-06-12,2016-05-13,600000,6473.02,SOUTH
PT003,Term,Term life insurance policy,10474,Term Policy 10474,233,5000,Monthly,2007-02-03,2008-02-03,2008-01-12,2007-12-13,800000,1621.73,SOUTH
PT005,Home,Home insurance policy,10475,Home Policy 10475,234,7500,Monthly,2015-12-17,2016-12-16,2016-03-21,2016-02-20,300000,6284.56,SOUTH
PT004,Health,Health insurance policy,10476,Health Policy 10476,234,7500,Monthly,2011-05-15,2012-05-14,2012-06-15,2012-05-16,400000,4253.08,SOUTH
PT004,Health,Health insurance policy,10477,Health Policy 10477,234,15000,Quarterly,2006-04-16,2008-04-15,2006-09-10,2006-08-11,200000,6431.11,SOUTH
PT004,Health,Health insurance policy,10478,Health Policy 10478,235,7500,Monthly,2008-07-10,2009-07-10,2009-04-10,2009-03-11,600000,4010.82,SOUTH
PT001,Auto,Auto insurance policy,10479,Auto Policy 10479,235,7500,Monthly,2013-09-22,2014-09-22,2014-03-06,2014-02-04,1000000,3126.23,SOUTH
PT004,Health,Health insurance policy,10480,Health Policy 10480,236,15000,Annual,2008-07-24,2013-07-23,2009-07-19,2009-06-19,400000,5131.21,WEST
PT004,Health,Health insurance policy,10481,Health Policy 10481,236,5000,Monthly,2011-03-07,2012-03-06,2011-12-20,2011-11-20,300000,1223.9,WEST
PT004,Health,Health insurance policy,10482,Health Policy 10482,236,15000,Monthly,2018-07-26,2019-07-26,2020-01-03,2019-12-04,400000,8976.91,WEST
PT004,Health,Health insurance policy,10483,Health Policy 10483,237,5000,Annual,2015-05-19,2020-05-17,2015-09-02,2015-08-03,800000,2007.69,SOUTH
PT004,Health,Health insurance policy,10484,Health Policy 10484,237,25000,Annual,2012-10-11,2017-10-10,2014-01-19,2013-12-20,800000,10205.35,SOUTH
PT002,WholeLife,Whole life insurance policy,10485,WholeLife Policy 10485,238,7500,Monthly,2014-04-24,2015-04-24,2015-07-03,2015-06-03,600000,3768.4,NORTH
PT004,Health,Health insurance policy,10486,Health Policy 10486,238,20000,Monthly,2019-10-14,2020-10-13,2020-01-30,2019-12-31,600000,9509.72,NORTH
PT001,Auto,Auto insurance policy,10487,Auto Policy 10487,238,10000,Monthly,2010-05-18,2011-05-18,2011-04-18,2011-03-19,800000,4043.23,NORTH
PT002,WholeLife,Whole life insurance policy,10488,WholeLife Policy 10488,239,25000,Quarterly,2016-01-26,2018-01-25,2016-05-27,2016-04-27,600000,22418.04,NORTH
PT001,Auto,Auto insurance policy,10489,Auto Policy 10489,240,12500,Quarterly,2016-04-25,2018-04-25,2016-09-16,2016-08-17,500000,4711.71,WEST
PT001,Auto,Auto insurance policy,10490,Auto Policy 10490,241,5000,Monthly,2015-05-15,2016-05-14,2016-07-03,2016-06-03,800000,3364.68,NORTH
PT004,Health,Health insurance policy,10491,Health Policy 10491,241,20000,Quarterly,2013-07-20,2015-07-20,2014-11-30,2014-10-31,500000,6721.65,NORTH
PT001,Auto,Auto insurance policy,10492,Auto Policy 10492,241,5000,Quarterly,2005-03-29,2007-03-29,2006-09-09,2006-08-10,800000,1477.68,NORTH
PT004,Health,Health insurance policy,10493,Health Policy 10493,242,5000,Quarterly,2015-11-16,2017-11-15,2016-10-21,2016-09-21,200000,3299.58,EAST
PT004,Health,Health insurance policy,10494,Health Policy 10494,242,25000,Quarterly,2008-02-23,2010-02-22,2009-06-27,2009-05-28,400000,7823.91,EAST
PT001,Auto,Auto insurance policy,10495,Auto Policy 10495,242,7500,Monthly,2018-08-13,2019-08-13,2018-12-14,2018-11-14,400000,4306.93,EAST
PT002,WholeLife,Whole life insurance policy,10496,WholeLife Policy 10496,243,25000,Annual,2006-09-28,2011-09-27,2007-11-08,2007-10-09,200000,9781.91,WEST
PT004,Health,Health insurance policy,10497,Health Policy 10497,243,7500,Monthly,2013-01-12,2014-01-12,2013-03-30,2013-02-28,800000,6186.61,WEST
PT002,WholeLife,Whole life insurance policy,10498,WholeLife Policy 10498,244,5000,Annual,2014-12-01,2019-11-30,2015-12-21,2015-11-21,1000000,3840.29,WEST
PT001,Auto,Auto insurance policy,10499,Auto Policy 10499,244,10000,Annual,2013-10-05,2018-10-04,2013-12-30,2013-11-30,500000,6187.44,WEST
PT001,Auto,Auto insurance policy,10500,Auto Policy 10500,244,7500,Monthly,2013-06-19,2014-06-19,2014-11-26,2014-10-27,400000,2752.34,WEST
PT001,Auto,Auto insurance policy,10501,Auto Policy 10501,245,5000,Monthly,2014-06-17,2015-06-17,2015-10-10,2015-09-10,400000,1672.53,SOUTH
PT001,Auto,Auto insurance policy,10502,Auto Policy 10502,246,25000,Monthly,2009-12-12,2010-12-12,2011-04-11,2011-03-12,1000000,16621.9,SOUTH
PT002,WholeLife,Whole life insurance policy,10503,WholeLife Policy 10503,246,15000,Quarterly,2005-12-27,2007-12-27,2007-04-18,2007-03-19,200000,6434.99,SOUTH
PT005,Home,Home insurance policy,10504,Home Policy 10504,246,15000,Monthly,2019-01-22,2020-01-22,2019-12-25,2019-11-25,300000,7148.17,SOUTH
PT001,Auto,Auto insurance policy,10505,Auto Policy 10505,247,5000,Monthly,2010-03-19,2011-03-19,2010-10-30,2010-09-30,400000,1607.68,EAST
PT004,Health,Health insurance policy,10506,Health Policy 10506,247,5000,Quarterly,2019-09-02,2021-09-01,2020-02-17,2020-01-18,500000,2605.72,EAST
PT003,Term,Term life insurance policy,10507,Term Policy 10507,248,10000,Annual,2019-07-31,2024-07-29,2019-11-02,2019-10-03,200000,8198.22,EAST
PT003,Term,Term life insurance policy,10508,Term Policy 10508,249,5000,Quarterly,2018-06-07,2020-06-06,2019-05-07,2019-04-07,800000,3769.41,WEST
PT005,Home,Home insurance policy,10509,Home Policy 10509,249,5000,Quarterly,2008-11-05,2010-11-05,2009-06-19,2009-05-20,600000,4434.96,WEST
PT004,Health,Health insurance policy,10510,Health Policy 10510,250,7500,Annual,2020-03-16,2025-03-15,2020-08-12,2020-07-13,400000,4835.61,SOUTH
PT003,Term,Term life insurance policy,10511,Term Policy 10511,250,5000,Quarterly,2019-12-12,2021-12-11,2020-02-19,2020-01-20,400000,3129.87,SOUTH
PT005,Home,Home insurance policy,10512,Home Policy 10512,250,15000,Quarterly,2015-01-26,2017-01-25,2016-04-09,2016-03-10,800000,5440.47,SOUTH
PT001,Auto,Auto insurance policy,10513,Auto Policy 10513,251,15000,Monthly,2010-03-21,2011-03-21,2011-08-22,2011-07-23,1000000,4302.59,WEST
PT002,WholeLife,Whole life insurance policy,10514,WholeLife Policy 10514,251,15000,Monthly,2014-08-12,2015-08-12,2014-11-10,2014-10-11,200000,4444.33,WEST
PT004,Health,Health insurance policy,10515,Health Policy 10515,251,7500,Monthly,2011-08-27,2012-08-26,2012-02-07,2012-01-08,500000,4870.7,WEST
